Delivery_ID,Order_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Region,Delivery_Accuracy_Flag,Damage_Flag,Carrier_ID
DLV0091424,ORD0094195,2023-12-20,2023-12-23,2023-12-22,Delivered,North,N,N,CAR04
DLV0091425,ORD0094196,2024-01-22,2024-01-25,2024-01-24,Delivered,North,Y,N,CAR02
DLV0091426,ORD0094197,2024-01-25,2024-01-28,2024-01-28,Delivered,North,Y,N,CAR12
DLV0091427,ORD0094198,2024-03-04,2024-03-07,2024-03-06,Delivered,North,Y,N,CAR14
DLV0091428,ORD0094199,2024-03-17,2024-03-20,2024-03-19,Delivered,North,Y,N,CAR15
DLV0091429,ORD0094200,2024-04-14,2024-04-17,2024-04-20,Delivered,North,Y,N,CAR08
DLV0091430,ORD0094201,2024-05-03,2024-05-06,2024-05-06,Delivered,North,Y,N,CAR15
DLV0091431,ORD0094202,2024-05-12,2024-05-15,2024-05-15,Delivered,North,Y,N,CAR10
DLV0091432,ORD0094203,2024-06-30,2024-07-03,2024-07-03,Delivered,North,Y,N,CAR03
DLV0091433,ORD0094204,2024-08-26,2024-08-29,2024-08-28,Delivered,North,Y,N,CAR01
DLV0091434,ORD0094206,2023-03-04,2023-03-08,2023-03-07,Delivered,South,Y,Y,CAR01
DLV0091435,ORD0094207,2023-03-03,2023-03-07,2023-03-07,Delivered,South,Y,N,CAR05
DLV0091436,ORD0094208,2023-03-14,2023-03-18,2023-03-18,Delivered,South,Y,N,CAR12
DLV0091437,ORD0094209,2023-04-10,2023-04-14,2023-04-14,Delivered,South,N,N,CAR05
DLV0091438,ORD0094210,2023-04-15,2023-04-19,2023-04-18,Delivered,South,Y,N,CAR02
DLV0091439,ORD0094211,2023-04-20,2023-04-24,2023-04-23,Delivered,South,Y,N,CAR02
DLV0091440,ORD0094212,2023-05-16,2023-05-20,2023-05-20,Delivered,South,Y,N,CAR13
DLV0091441,ORD0094213,2023-05-17,2023-05-21,2023-05-21,Delivered,South,Y,N,CAR07
DLV0091442,ORD0094214,2023-07-25,2023-07-29,2023-07-27,Delivered,South,N,N,CAR11
DLV0091443,ORD0094215,2023-07-30,2023-08-03,2023-08-02,Delivered,South,Y,N,CAR14
DLV0091444,ORD0094216,2023-09-04,2023-09-08,2023-09-19,Delivered,South,Y,N,CAR03
DLV0091445,ORD0094217,2023-10-27,2023-10-31,2023-10-30,Delivered,South,Y,N,CAR04
DLV0091446,ORD0094218,2023-12-08,2023-12-12,2023-12-11,Delivered,South,Y,N,CAR06
DLV0091447,ORD0094219,2023-12-18,2023-12-22,2023-12-20,Delivered,South,Y,Y,CAR11
DLV0091448,ORD0094220,2023-12-22,2023-12-26,2023-12-26,Delivered,South,Y,N,CAR10
DLV0091449,ORD0094221,2023-12-22,2023-12-26,2023-12-25,Delivered,South,Y,N,CAR03
DLV0091450,ORD0094222,2023-12-27,2023-12-31,2023-12-30,Delivered,South,Y,N,CAR02
DLV0091451,ORD0094223,2023-12-28,2024-01-01,2024-01-04,Delivered,South,Y,N,CAR05
DLV0091452,ORD0094224,2024-01-14,2024-01-18,2024-01-18,Delivered,South,Y,N,CAR09
DLV0091453,ORD0094225,2024-03-05,2024-03-09,2024-03-08,Delivered,South,Y,N,CAR12
DLV0091454,ORD0094226,2024-05-02,2024-05-06,2024-05-05,Delivered,South,Y,N,CAR11
DLV0091455,ORD0094227,2024-05-03,2024-05-07,2024-05-08,Delivered,South,Y,N,CAR05
DLV0091456,ORD0094228,2024-05-13,2024-05-17,2024-05-17,Delivered,South,N,N,CAR03
DLV0091457,ORD0094229,2024-05-21,2024-05-25,2024-05-24,Delivered,South,Y,N,CAR02
DLV0091458,ORD0094230,2024-06-17,2024-06-21,2024-06-21,Delivered,South,Y,N,CAR03
DLV0091459,ORD0094231,2024-07-12,2024-07-16,2024-07-17,Delivered,South,Y,N,CAR04
DLV0091460,ORD0094232,2024-08-11,2024-08-15,2024-08-19,Delivered,South,Y,N,CAR09
DLV0091461,ORD0094233,2024-08-15,2024-08-19,2024-08-18,Delivered,South,Y,N,CAR04
DLV0091462,ORD0094235,2024-09-23,2024-09-27,2024-10-02,Delivered,South,Y,N,CAR06
DLV0091463,ORD0094236,2024-10-24,2024-10-28,2024-10-31,Delivered,South,Y,N,CAR02
DLV0091464,ORD0094237,2024-11-07,2024-11-11,2024-11-17,Delivered,South,Y,N,CAR14
DLV0091465,ORD0094238,2023-01-17,2023-01-21,2023-01-20,Delivered,South,Y,N,CAR07
DLV0091466,ORD0094239,2023-01-20,2023-01-24,2023-01-23,Delivered,South,Y,N,CAR04
DLV0091467,ORD0094240,2023-02-17,2023-02-21,2023-02-25,Delivered,South,Y,N,CAR05
DLV0091468,ORD0094241,2023-03-10,2023-03-14,2023-03-21,Delivered,South,Y,N,CAR14
DLV0091469,ORD0094242,2023-03-26,2023-03-30,2023-03-30,Delivered,South,Y,N,CAR07
DLV0091470,ORD0094243,2023-04-19,2023-04-23,2023-04-22,Delivered,South,Y,N,CAR15
DLV0091471,ORD0094244,2023-05-05,2023-05-09,2023-05-11,Delivered,South,Y,N,CAR03
DLV0091472,ORD0094245,2023-08-01,2023-08-05,2023-08-05,Delivered,South,Y,N,CAR01
DLV0091473,ORD0094246,2023-09-05,2023-09-09,2023-09-08,Delivered,South,Y,N,CAR05
DLV0091474,ORD0094247,2023-09-10,2023-09-14,2023-09-15,Delivered,South,Y,N,CAR07
DLV0091475,ORD0094248,2023-09-14,2023-09-18,2023-09-17,Delivered,South,Y,N,CAR05
DLV0091476,ORD0094249,2023-09-17,2023-09-21,2023-09-21,Delivered,South,Y,N,CAR11
DLV0091477,ORD0094250,2023-09-17,2023-09-21,2023-09-20,Delivered,South,Y,N,CAR08
DLV0091478,ORD0094251,2023-10-18,2023-10-22,2023-10-22,Delivered,South,Y,N,CAR09
DLV0091479,ORD0094252,2023-10-24,2023-10-28,2023-10-28,Delivered,South,Y,N,CAR09
DLV0091480,ORD0094253,2023-11-14,2023-11-18,2023-11-17,Delivered,South,Y,N,CAR06
DLV0091481,ORD0094254,2023-12-27,2023-12-31,2023-12-30,Delivered,South,Y,N,CAR06
DLV0091482,ORD0094255,2024-02-18,2024-02-22,2024-02-22,Delivered,South,Y,N,CAR08
DLV0091483,ORD0094256,2024-05-22,2024-05-26,2024-05-26,Delivered,South,Y,N,CAR12
DLV0091484,ORD0094257,2024-06-14,2024-06-18,2024-06-18,Delivered,South,Y,N,CAR02
DLV0091485,ORD0094259,2024-12-16,2024-12-20,2024-12-19,Delivered,South,Y,N,CAR05
DLV0091486,ORD0094260,2024-12-23,2024-12-27,2024-12-27,Delivered,South,Y,N,CAR10
DLV0091487,ORD0094261,2023-02-16,2023-02-20,2023-02-20,Delivered,South,Y,N,CAR13
DLV0091488,ORD0094263,2023-04-23,2023-04-27,2023-04-28,Delivered,South,Y,N,CAR12
DLV0091489,ORD0094264,2023-04-27,2023-05-01,2023-04-30,Delivered,South,Y,N,CAR04
DLV0091490,ORD0094265,2023-06-16,2023-06-20,2023-06-19,Delivered,South,Y,N,CAR14
DLV0091491,ORD0094266,2023-06-27,2023-07-01,2023-07-01,Delivered,South,Y,N,CAR15
DLV0091492,ORD0094267,2023-08-29,2023-09-02,2023-09-01,Delivered,South,Y,N,CAR14
DLV0091493,ORD0094268,2023-10-21,2023-10-25,2023-10-24,Delivered,South,Y,N,CAR05
DLV0091494,ORD0094269,2024-02-16,2024-02-20,2024-03-02,Delivered,South,Y,N,CAR09
DLV0091495,ORD0094270,2024-07-01,2024-07-05,2024-07-04,Delivered,South,Y,N,CAR04
DLV0091496,ORD0094271,2024-08-27,2024-08-31,2024-08-31,Delivered,South,Y,N,CAR09
DLV0091497,ORD0094272,2024-09-21,2024-09-25,2024-09-29,Delivered,South,Y,N,CAR03
DLV0091498,ORD0094273,2024-10-14,2024-10-18,2024-10-17,Delivered,South,Y,N,CAR09
DLV0091499,ORD0094274,2024-12-02,2024-12-06,2024-12-06,Delivered,South,Y,N,CAR13
DLV0091500,ORD0094275,2024-12-22,2024-12-26,2024-12-24,Delivered,South,Y,N,CAR15
DLV0091501,ORD0094276,2023-01-19,2023-01-23,2023-01-26,Delivered,Central,Y,N,CAR11
DLV0091502,ORD0094277,2023-01-25,2023-01-29,2023-01-30,Delivered,Central,Y,N,CAR03
DLV0091503,ORD0094278,2023-01-31,2023-02-04,2023-02-04,Delivered,Central,Y,N,CAR14
DLV0091504,ORD0094279,2023-02-01,2023-02-05,2023-02-04,Delivered,Central,Y,N,CAR14
DLV0091505,ORD0094281,2023-02-19,2023-02-23,2023-02-24,Delivered,Central,Y,N,CAR07
DLV0091506,ORD0094282,2023-02-23,2023-02-27,2023-03-02,Delivered,Central,Y,N,CAR05
DLV0091507,ORD0094283,2023-03-23,2023-03-27,2023-04-14,Delivered,Central,Y,Y,CAR08
DLV0091508,ORD0094284,2023-03-29,2023-04-02,2023-04-02,Delivered,Central,Y,N,CAR09
DLV0091509,ORD0094285,2023-05-16,2023-05-20,2023-05-21,Delivered,Central,Y,N,CAR15
DLV0091510,ORD0094286,2023-05-28,2023-06-01,2023-06-02,Delivered,Central,Y,N,CAR02
DLV0091511,ORD0094287,2023-06-14,2023-06-18,2023-06-17,Delivered,Central,Y,N,CAR14
DLV0091512,ORD0094288,2023-07-19,2023-07-23,2023-07-23,Delivered,Central,Y,N,CAR06
DLV0091513,ORD0094289,2023-07-27,2023-07-31,2023-07-29,Delivered,Central,Y,N,CAR12
DLV0091514,ORD0094290,2023-08-03,2023-08-07,2023-08-11,Delivered,Central,Y,N,CAR10
DLV0091515,ORD0094291,2023-08-15,2023-08-19,2023-08-25,Delivered,Central,Y,N,CAR02
DLV0091516,ORD0094292,2023-08-22,2023-08-26,2023-08-31,Delivered,Central,Y,N,CAR12
DLV0091517,ORD0094293,2023-09-28,2023-10-02,2023-10-02,Delivered,Central,Y,N,CAR14
DLV0091518,ORD0094294,2023-09-29,2023-10-03,2023-10-06,Delivered,Central,Y,N,CAR03
DLV0091519,ORD0094295,2023-10-02,2023-10-06,2023-10-05,Delivered,Central,Y,N,CAR09
DLV0091520,ORD0094297,2023-11-02,2023-11-06,2023-11-18,Delivered,Central,Y,N,CAR12
DLV0091521,ORD0094298,2024-01-13,2024-01-17,2024-01-16,Delivered,Central,Y,N,CAR09
DLV0091522,ORD0094299,2024-01-23,2024-01-27,2024-02-09,Delivered,Central,Y,N,CAR13
DLV0091523,ORD0094300,2024-01-23,2024-01-27,2024-01-26,Delivered,Central,Y,N,CAR03
DLV0091524,ORD0094301,2024-01-28,2024-02-01,2024-01-31,Delivered,Central,Y,N,CAR13
DLV0091525,ORD0094302,2024-02-05,2024-02-09,2024-02-08,Delivered,Central,Y,N,CAR10
DLV0091526,ORD0094303,2024-04-10,2024-04-14,2024-04-14,Delivered,Central,Y,N,CAR01
DLV0091527,ORD0094304,2024-04-12,2024-04-16,2024-04-16,Delivered,Central,Y,N,CAR06
DLV0091528,ORD0094305,2024-04-19,2024-04-23,2024-05-11,Delivered,Central,N,N,CAR11
DLV0091529,ORD0094306,2024-04-27,2024-05-01,2024-04-30,Delivered,Central,Y,N,CAR01
DLV0091530,ORD0094307,2024-05-01,2024-05-05,2024-05-06,Delivered,Central,Y,N,CAR13
DLV0091531,ORD0094308,2024-05-09,2024-05-13,2024-05-13,Delivered,Central,Y,N,CAR07
DLV0091532,ORD0094309,2024-05-12,2024-05-16,2024-05-23,Delivered,Central,Y,N,CAR07
DLV0091533,ORD0094310,2024-05-19,2024-05-23,2024-05-22,Delivered,Central,Y,N,CAR04
DLV0091534,ORD0094311,2024-05-27,2024-05-31,2024-06-06,Delivered,Central,Y,N,CAR08
DLV0091535,ORD0094312,2024-06-04,2024-06-08,2024-06-07,Delivered,Central,Y,N,CAR02
DLV0091536,ORD0094313,2024-06-02,2024-06-06,2024-06-10,Delivered,Central,Y,N,CAR10
DLV0091537,ORD0094314,2024-06-18,2024-06-22,2024-06-28,Delivered,Central,Y,N,CAR14
DLV0091538,ORD0094315,2024-08-17,2024-08-21,2024-08-26,Delivered,Central,Y,N,CAR15
DLV0091539,ORD0094316,2024-08-24,2024-08-28,2024-08-29,Delivered,Central,Y,N,CAR01
DLV0091540,ORD0094317,2024-09-10,2024-09-14,2024-09-18,Delivered,Central,Y,N,CAR15
DLV0091541,ORD0094318,2024-09-16,,2024-09-23,Delivered,Central,Y,N,CAR12
DLV0091542,ORD0094319,2024-09-20,2024-09-24,2024-09-28,Delivered,Central,Y,N,CAR13
DLV0091543,ORD0094320,2024-09-27,2024-10-01,2024-09-30,Delivered,Central,Y,N,CAR08
DLV0091544,ORD0094321,2024-09-28,2024-10-02,2024-10-01,Delivered,Central,Y,N,CAR07
DLV0091545,ORD0094323,2023-01-16,2023-01-20,2023-01-18,Delivered,Central,Y,N,CAR15
DLV0091546,ORD0094324,2023-01-15,2023-01-19,2023-01-19,Delivered,Central,Y,N,CAR12
DLV0091547,ORD0094325,2023-03-04,2023-03-08,2023-03-07,Delivered,Central,Y,N,CAR08
DLV0091548,ORD0094326,2023-03-10,2023-03-14,2023-03-14,Delivered,Central,Y,N,CAR14
DLV0091549,ORD0094327,2023-03-28,2023-04-01,2023-04-01,Delivered,Central,Y,N,CAR04
DLV0091550,ORD0094328,2023-04-09,2023-04-13,2023-04-16,Delivered,Central,Y,N,CAR08
DLV0091551,ORD0094329,2023-05-29,2023-06-02,2023-06-08,Delivered,Central,Y,N,CAR05
DLV0091552,ORD0094330,2023-06-03,2023-06-07,2023-06-06,Delivered,Central,Y,N,CAR11
DLV0091553,ORD0094331,2023-06-19,2023-06-23,2023-06-30,Delivered,Central,Y,N,CAR06
DLV0091554,ORD0094332,2023-08-25,2023-08-29,2023-08-28,Delivered,Central,Y,N,CAR02
DLV0091555,ORD0094333,2023-09-27,2023-10-01,2023-09-30,Delivered,Central,Y,N,CAR13
DLV0091556,ORD0094334,2023-10-19,2023-10-23,2023-10-26,Delivered,Central,Y,N,CAR11
DLV0091557,ORD0094335,2023-11-30,2023-12-04,2023-12-06,Delivered,Central,Y,N,CAR05
DLV0091558,ORD0094336,2024-01-08,2024-01-12,2024-01-12,Delivered,Central,Y,N,CAR09
DLV0091559,ORD0094337,2024-01-15,2024-01-19,2024-01-18,Delivered,Central,Y,N,CAR01
DLV0091560,ORD0094338,2024-03-07,2024-03-11,2024-03-11,Delivered,Central,Y,N,CAR01
DLV0091561,ORD0094339,2024-03-15,2024-03-19,2024-03-18,Delivered,Central,Y,N,CAR12
DLV0091562,ORD0094340,2024-03-23,2024-03-27,2024-03-26,Delivered,Central,Y,N,CAR09
DLV0091563,ORD0094341,2024-07-28,2024-08-01,2024-08-01,Delivered,Central,Y,N,CAR13
DLV0091564,ORD0094342,2024-08-21,2024-08-25,2024-08-30,Delivered,Central,Y,N,CAR09
DLV0091565,ORD0094343,2024-09-02,2024-09-06,2024-09-10,Delivered,Central,Y,N,CAR02
DLV0091566,ORD0094345,2024-10-12,2024-10-16,2024-10-15,Delivered,Central,Y,N,CAR15
DLV0091567,ORD0094346,2024-11-01,2024-11-05,2024-11-04,Delivered,Central,Y,N,CAR11
DLV0091568,ORD0094347,2024-11-10,2024-11-14,2024-11-13,Delivered,Central,Y,N,CAR10
DLV0091569,ORD0094348,2024-11-10,2024-11-14,2024-11-14,Delivered,Central,Y,N,CAR11
DLV0091570,ORD0094349,2024-11-25,2024-11-29,2024-11-29,Delivered,Central,Y,N,CAR13
DLV0091571,ORD0094350,2024-12-05,2024-12-09,2024-12-31,Delivered,Central,Y,N,CAR03
DLV0091572,ORD0094351,2024-12-30,2025-01-03,,In Transit,Central,Y,N,CAR02
DLV0091573,ORD0094352,2023-01-16,2023-01-19,2023-01-19,Delivered,North,Y,N,CAR08
DLV0091574,ORD0094353,2023-01-24,2023-01-27,2023-01-27,Delivered,North,Y,N,CAR10
DLV0091575,ORD0094354,2023-01-29,2023-02-01,2023-01-31,Delivered,North,Y,N,CAR09
DLV0091576,ORD0094355,2023-04-22,2023-04-25,2023-04-24,Delivered,North,Y,N,CAR15
DLV0091577,ORD0094356,2023-04-22,2023-04-25,2023-04-27,Delivered,North,Y,N,CAR10
DLV0091578,ORD0094357,2023-05-05,2023-05-08,2023-05-11,Delivered,North,Y,N,CAR08
DLV0091579,ORD0094358,2023-06-09,2023-06-12,2023-06-11,Delivered,North,Y,N,CAR08
DLV0091580,ORD0094359,2023-08-12,2023-08-15,2023-08-15,Delivered,North,Y,N,CAR04
DLV0091581,ORD0094360,2023-11-25,2023-11-28,2023-11-28,Delivered,North,Y,N,CAR13
DLV0091582,ORD0094361,2024-01-07,2024-01-10,2024-01-09,Delivered,North,Y,N,CAR06
DLV0091583,ORD0094362,2024-03-23,2024-03-26,2024-03-27,Delivered,North,Y,N,CAR10
DLV0091584,ORD0094363,2024-11-16,2024-11-19,2024-11-19,Delivered,North,Y,N,CAR03
DLV0091585,ORD0094364,2023-01-05,2023-01-09,2023-01-08,Delivered,Central,Y,N,CAR12
DLV0091586,ORD0094365,2023-06-03,2023-06-07,2023-06-07,Delivered,Central,Y,N,CAR13
DLV0091587,ORD0094366,2023-09-27,2023-10-01,2023-10-01,Delivered,Central,Y,N,CAR07
DLV0091588,ORD0094367,2023-10-29,2023-11-02,2023-11-01,Delivered,Central,Y,N,CAR13
DLV0091589,ORD0094368,2023-12-17,2023-12-21,2023-12-20,Delivered,Central,Y,N,CAR05
DLV0091590,ORD0094369,2024-01-23,2024-01-27,2024-01-26,Delivered,Central,Y,N,CAR03
DLV0091591,ORD0094370,2024-03-23,2024-03-27,2024-03-26,Delivered,Central,Y,N,CAR12
DLV0091592,ORD0094371,2024-05-18,2024-05-22,2024-05-21,Delivered,Central,Y,N,CAR08
DLV0091593,ORD0094372,2024-05-21,2024-05-25,2024-05-24,Delivered,Central,Y,N,CAR12
DLV0091594,ORD0094373,2024-07-25,2024-07-29,2024-08-01,Delivered,Central,Y,N,CAR14
DLV0091595,ORD0094374,2024-08-07,2024-08-11,2024-08-11,Delivered,Central,Y,N,CAR13
DLV0091596,ORD0094375,2024-11-09,2024-11-13,2024-11-19,Delivered,Central,Y,N,CAR04
DLV0091597,ORD0094377,2023-01-02,2023-01-05,2023-01-08,Delivered,North,Y,N,CAR13
DLV0091598,ORD0094378,2023-01-07,2023-01-10,2023-01-09,Delivered,North,Y,N,CAR05
DLV0091599,ORD0094379,2023-01-25,2023-01-28,2023-01-28,Delivered,North,Y,N,CAR07
DLV0091600,ORD0094380,2023-02-15,2023-02-18,2023-02-23,Delivered,North,Y,N,CAR05
DLV0091601,ORD0094381,2023-02-16,2023-02-19,2023-02-18,Delivered,North,Y,N,CAR12
DLV0091602,ORD0094382,2023-03-04,2023-03-07,2023-03-06,Delivered,North,Y,N,CAR05
DLV0091603,ORD0094383,2023-03-07,2023-03-10,2023-03-09,Delivered,North,Y,N,CAR01
DLV0091604,ORD0094384,2023-03-26,2023-03-29,2023-05-12,Delivered,North,Y,N,CAR10
DLV0091605,ORD0094385,2023-04-11,2023-04-14,2023-04-13,Delivered,North,Y,N,CAR11
DLV0091606,ORD0094386,2023-08-17,2023-08-20,2023-08-19,Delivered,North,Y,N,CAR02
DLV0091607,ORD0094387,2023-08-29,2023-09-01,2023-09-04,Delivered,North,Y,N,CAR14
DLV0091608,ORD0094388,2023-11-04,2023-11-07,2023-11-08,Delivered,North,Y,N,CAR11
DLV0091609,ORD0094389,2023-11-15,2023-11-18,2023-11-18,Delivered,North,Y,N,CAR11
DLV0091610,ORD0094390,2023-11-26,2023-11-29,2023-11-28,Delivered,North,Y,N,CAR02
DLV0091611,ORD0094391,2023-12-02,2023-12-05,2023-12-04,Delivered,North,Y,N,CAR14
DLV0091612,ORD0094392,2023-12-19,2023-12-22,2023-12-21,Delivered,North,Y,N,CAR12
DLV0091613,ORD0094393,2023-12-21,2023-12-24,2023-12-24,Delivered,North,Y,N,CAR03
DLV0091614,ORD0094394,2023-12-26,2023-12-29,2024-01-03,Delivered,North,Y,N,CAR15
DLV0091615,ORD0094395,2024-01-01,2024-01-04,2024-01-11,Delivered,North,Y,N,CAR10
DLV0091616,ORD0094396,2024-01-05,2024-01-08,2024-01-09,Delivered,North,Y,N,CAR07
DLV0091617,ORD0094397,2024-02-19,2024-02-22,2024-02-22,Delivered,North,Y,N,CAR04
DLV0091618,ORD0094398,2024-03-21,2024-03-24,2024-03-25,Delivered,North,Y,N,CAR04
DLV0091619,ORD0094399,2024-05-04,2024-05-07,2024-05-09,Delivered,North,Y,N,CAR10
DLV0091620,ORD0094400,2024-05-27,2024-05-30,2024-07-18,Delivered,North,Y,N,CAR05
DLV0091621,ORD0094401,2024-05-29,2024-06-01,2024-06-10,Delivered,North,Y,N,CAR13
DLV0091622,ORD0094402,2024-06-23,2024-06-26,2024-06-29,Delivered,North,Y,N,CAR13
DLV0091623,ORD0094403,2024-07-01,2024-07-04,2024-07-03,Delivered,North,Y,N,CAR04
DLV0091624,ORD0094404,2024-09-27,2024-09-30,2024-10-08,Delivered,North,Y,N,CAR05
DLV0091625,ORD0094405,2024-10-19,2024-10-22,2024-10-21,Delivered,North,Y,N,CAR15
DLV0091626,ORD0094406,2024-11-11,2024-11-14,2024-11-14,Delivered,North,Y,N,CAR07
DLV0091627,ORD0094407,2024-12-14,2024-12-17,2024-12-17,Delivered,North,Y,N,CAR01
DLV0091628,ORD0094408,2024-12-22,2024-12-25,2024-12-23,Delivered,North,Y,N,CAR11
DLV0091629,ORD0094409,2023-01-27,2023-01-31,2023-01-29,Delivered,Central,Y,N,CAR06
DLV0091630,ORD0094410,2023-02-06,2023-02-10,2023-02-20,Delivered,Central,Y,N,CAR08
DLV0091631,ORD0094411,2023-03-02,2023-03-06,2023-03-13,Delivered,Central,N,N,CAR11
DLV0091632,ORD0094412,2023-03-10,2023-03-14,2023-03-25,Delivered,Central,Y,N,CAR13
DLV0091633,ORD0094413,2023-03-25,2023-03-29,2023-03-29,Delivered,Central,Y,N,CAR09
DLV0091634,ORD0094414,2023-07-04,2023-07-08,2023-07-08,Delivered,Central,Y,N,CAR12
DLV0091635,ORD0094415,2023-07-16,2023-07-20,2023-07-20,Delivered,Central,Y,N,CAR03
DLV0091636,ORD0094416,2023-07-23,2023-07-27,2023-07-29,Delivered,Central,Y,N,CAR05
DLV0091637,ORD0094417,2023-08-13,2023-08-17,2023-08-20,Delivered,Central,Y,N,CAR13
DLV0091638,ORD0094418,2023-10-01,2023-10-05,2023-10-07,Delivered,Central,Y,N,CAR07
DLV0091639,ORD0094419,2023-10-06,2023-10-10,2023-10-10,Delivered,Central,Y,N,CAR08
DLV0091640,ORD0094420,2023-10-30,2023-11-03,2023-11-02,Delivered,Central,Y,N,CAR04
DLV0091641,ORD0094421,2023-11-20,2023-11-24,2023-12-01,Delivered,Central,Y,N,CAR09
DLV0091642,ORD0094422,2023-12-12,2023-12-16,2023-12-17,Delivered,Central,Y,N,CAR10
DLV0091643,ORD0094423,2024-01-18,2024-01-22,2024-01-22,Delivered,Central,Y,N,CAR11
DLV0091644,ORD0094424,2024-03-12,2024-03-16,2024-03-16,Delivered,Central,Y,N,CAR12
DLV0091645,ORD0094425,2024-05-16,2024-05-20,2024-05-19,Delivered,Central,Y,N,CAR03
DLV0091646,ORD0094426,2024-06-29,2024-07-03,2024-07-02,Delivered,Central,Y,N,CAR03
DLV0091647,ORD0094428,2024-07-19,2024-07-23,2024-07-23,Delivered,Central,Y,N,CAR08
DLV0091648,ORD0094429,2024-07-22,2024-07-26,2024-07-28,Delivered,Central,Y,N,CAR04
DLV0091649,ORD0094430,2024-07-31,2024-08-04,2024-08-03,Delivered,Central,Y,N,CAR08
DLV0091650,ORD0094431,2024-09-02,2024-09-06,2024-09-05,Delivered,Central,Y,N,CAR01
DLV0091651,ORD0094432,2024-09-30,2024-10-04,2024-10-03,Delivered,Central,Y,N,CAR13
DLV0091652,ORD0094433,2024-10-10,2024-10-14,2024-10-17,Delivered,Central,Y,N,CAR10
DLV0091653,ORD0094434,2024-11-13,2024-11-17,2024-11-17,Delivered,Central,Y,N,CAR07
DLV0091654,ORD0094435,2024-11-15,2024-11-19,2024-11-18,Delivered,Central,Y,N,CAR07
DLV0091655,ORD0094436,2024-12-31,2025-01-04,,In Transit,Central,Y,N,CAR01
DLV0091656,ORD0094437,2023-02-10,2023-02-14,2023-02-13,Delivered,Central,Y,N,CAR04
DLV0091657,ORD0094438,2023-02-16,2023-02-20,2023-02-20,Delivered,Central,Y,N,CAR03
DLV0091658,ORD0094439,2023-03-21,2023-03-25,2023-03-31,Delivered,Central,Y,N,CAR12
DLV0091659,ORD0094440,2023-04-08,2023-04-12,2023-04-12,Delivered,Central,Y,N,CAR11
DLV0091660,ORD0094441,2023-04-07,2023-04-11,2023-04-10,Delivered,Central,Y,N,CAR13
DLV0091661,ORD0094442,2023-04-12,2023-04-16,2023-04-14,Delivered,Central,Y,N,CAR12
DLV0091662,ORD0094443,2023-04-12,2023-04-16,2023-05-23,Delivered,Central,Y,N,CAR13
DLV0091663,ORD0094444,2023-09-12,2023-09-16,2023-09-16,Delivered,Central,Y,Y,CAR07
DLV0091664,ORD0094445,2023-10-10,2023-10-14,2023-10-16,Delivered,Central,Y,N,CAR11
DLV0091665,ORD0094446,2023-11-04,2023-11-08,2023-11-07,Delivered,Central,Y,N,CAR06
DLV0091666,ORD0094447,2023-11-28,2023-12-02,2023-12-01,Delivered,Central,Y,N,CAR03
DLV0091667,ORD0094448,2023-12-03,2023-12-07,2023-12-08,Delivered,Central,Y,N,CAR09
DLV0091668,ORD0094449,2023-12-07,2023-12-11,2023-12-11,Delivered,Central,Y,N,CAR03
DLV0091669,ORD0094450,2023-12-17,2023-12-21,2023-12-30,Delivered,Central,Y,N,CAR09
DLV0091670,ORD0094451,2023-12-25,2023-12-29,2024-01-25,Delivered,Central,Y,N,CAR14
DLV0091671,ORD0094452,2024-01-09,2024-01-13,2024-01-25,Delivered,Central,Y,N,CAR10
DLV0091672,ORD0094453,2024-01-16,2024-01-20,2024-01-19,Delivered,Central,Y,N,CAR08
DLV0091673,ORD0094454,2024-02-01,2024-02-05,2024-02-06,Delivered,Central,Y,N,CAR10
DLV0091674,ORD0094455,2024-03-04,2024-03-08,2024-04-04,Delivered,Central,Y,N,CAR10
DLV0091675,ORD0094456,2024-03-26,2024-03-30,2024-04-03,Delivered,Central,Y,N,CAR06
DLV0091676,ORD0094457,2024-03-29,2024-04-02,2024-03-31,Delivered,Central,Y,N,CAR09
DLV0091677,ORD0094458,2024-03-30,2024-04-03,2024-04-02,Delivered,Central,Y,N,CAR07
DLV0091678,ORD0094459,2024-04-08,2024-04-12,2024-04-12,Delivered,Central,Y,N,CAR14
DLV0091679,ORD0094460,2024-04-22,2024-04-26,2024-05-12,Delivered,Central,Y,N,CAR03
DLV0091680,ORD0094461,2024-05-01,2024-05-05,2024-05-05,Delivered,Central,Y,N,CAR07
DLV0091681,ORD0094462,2024-06-17,2024-06-21,2024-06-20,Delivered,Central,Y,N,CAR07
DLV0091682,ORD0094463,2024-07-01,2024-07-05,2024-07-04,Delivered,Central,Y,N,CAR06
DLV0091683,ORD0094464,2024-07-09,2024-07-13,2024-07-13,Delivered,Central,Y,N,CAR13
DLV0091684,ORD0094465,2024-07-25,2024-07-29,2024-07-29,Delivered,Central,Y,N,CAR04
DLV0091685,ORD0094466,2024-08-26,2024-08-30,2024-08-28,Delivered,Central,Y,N,CAR03
DLV0091686,ORD0094467,2024-10-02,2024-10-06,2024-10-06,Delivered,Central,Y,N,CAR06
DLV0091687,ORD0094468,2024-11-06,2024-11-10,2024-11-10,Delivered,Central,Y,N,CAR15
DLV0091688,ORD0094469,2024-12-03,2024-12-07,2024-12-06,Delivered,Central,Y,N,CAR03
