Customer_ID,Customer_Name,Customer_Segment,Customer_Location
C02853,Customer_02853,Online,Nagpur
C02854,Customer_02854,Retail,Indore
C02855,Customer_02855,Wholesale,Guwahati
C02856,Customer_02856,Online,Bhubaneswar
C02857,Customer_02857,Wholesale,Guwahati
C02858,Customer_02858,Online,Chennai
C02859,Customer_02859,Online,Guwahati
C02860,Customer_02860,Retail,Patna
C02861,Customer_02861,Online,Bhubaneswar
C02862,Customer_02862,Wholesale,Mumbai
C02863,Customer_02863,Corporate,Guwahati
C02864,Customer_02864,Wholesale,Bengaluru
C02865,Customer_02865,Corporate,Indore
C02866,Customer_02866,Online,Mumbai
C02867,Customer_02867,Retail,Jaipur
C02868,Customer_02868,Wholesale,Patna
C02869,Customer_02869,Corporate,Indore
C02870,Customer_02870,Online,Indore
C02871,Customer_02871,Retail,Surat
C02872,Customer_02872,Online,Delhi
C02873,Customer_02873,Retail,Hyderabad
C02874,Customer_02874,Retail,Nagpur
C02875,Customer_02875,Wholesale,Indore
C02876,Customer_02876,Retail,Raipur
C02877,Customer_02877,Online,Indore
C02878,Customer_02878,Retail,Pune
C02879,Customer_02879,Online,Lucknow
C02880,Customer_02880,Retail,Bhopal
C02881,Customer_02881,Retail,Hyderabad
C02882,Customer_02882,Retail,Kochi
C02883,Customer_02883,Retail,Bhubaneswar
C02884,Customer_02884,Retail,Raipur
C02885,Customer_02885,Retail,Raipur
C02886,Customer_02886,Online,Indore
C02887,Customer_02887,Retail,Bhopal
C02888,Customer_02888,Wholesale,Nagpur
C02889,Customer_02889,Retail,Chennai
C02890,Customer_02890,Online,Jaipur
C02891,Customer_02891,Corporate,Lucknow
C02892,Customer_02892,Wholesale,Bhubaneswar
C02893,Customer_02893,Retail,Chennai
C02894,Customer_02894,Retail,Nagpur
C02895,Customer_02895,Corporate,Chandigarh
C02896,Customer_02896,Retail,Ahmedabad
C02897,Customer_02897,Retail,Mumbai
C02898,Customer_02898,Retail,Ahmedabad
C02899,Customer_02899,Retail,Bhopal
C02900,Customer_02900,Retail,Raipur
C02901,Customer_02901,Online,Kolkata
C02902,Customer_02902,Retail,Patna
C02903,Customer_02903,Online,Bhubaneswar
C02904,Customer_02904,Retail,Pune
C02905,Customer_02905,Retail,Indore
C02906,Customer_02906,Corporate,Surat
C02907,Customer_02907,Retail,Guwahati
C02908,Customer_02908,Online,Bhopal
C02909,Customer_02909,Wholesale,Chennai
C02910,Customer_02910,Retail,Chandigarh
C02911,Customer_02911,Corporate,Jaipur
C02912,Customer_02912,Retail,Guwahati
C02913,Customer_02913,Online,Surat
C02914,Customer_02914,Retail,Hyderabad
C02915,Customer_02915,Online,Raipur
C02916,Customer_02916,Retail,Pune
C02917,Customer_02917,Wholesale,Patna
C02918,Customer_02918,Online,Ahmedabad
C02919,Customer_02919,Corporate,Patna
C02920,Customer_02920,Corporate,Delhi
C02921,Customer_02921,Online,Jaipur
C02922,Customer_02922,Online,Mumbai
C02923,Customer_02923,Retail,Kochi
C02924,Customer_02924,Retail,Bhopal
C02925,Customer_02925,Retail,Bhubaneswar
C02926,Customer_02926,Retail,Nagpur
C02927,Customer_02927,Retail,Chandigarh
C02928,Customer_02928,Wholesale,Hyderabad
C02929,Customer_02929,Retail,Hyderabad
C02930,Customer_02930,Online,Indore
C02931,Customer_02931,Retail,Lucknow
C02932,Customer_02932,Retail,Bhopal
C02933,Customer_02933,Wholesale,Mumbai
C02934,Customer_02934,Online,Kochi
C02935,Customer_02935,Online,Hyderabad
C02936,Customer_02936,Online,Ahmedabad
C02937,Customer_02937,Retail,Delhi
C02938,Customer_02938,Wholesale,Hyderabad
C02939,Customer_02939,Retail,Patna
C02940,Customer_02940,Retail,Patna
C02941,Customer_02941,Wholesale,Jaipur
C02942,Customer_02942,Retail,Surat
C02943,Customer_02943,Retail,Raipur
C02944,Customer_02944,Corporate,Jaipur
C02945,Customer_02945,Corporate,Raipur
C02946,Customer_02946,Retail,Jaipur
C02947,Customer_02947,Retail,Bhubaneswar
C02948,Customer_02948,Retail,Surat
C02949,Customer_02949,Retail,Patna
C02950,Customer_02950,Corporate,Surat
C02951,Customer_02951,Retail,Bhopal
C02952,Customer_02952,Online,Delhi
C02953,Customer_02953,Retail,Bengaluru
C02954,Customer_02954,Corporate,Bengaluru
C02955,Customer_02955,Retail,Pune
C02956,Customer_02956,Online,Mumbai
C02957,Customer_02957,Retail,Guwahati
C02958,Customer_02958,Online,Chennai
C02959,Customer_02959,Retail,Patna
C02960,Customer_02960,Retail,Indore
C02961,Customer_02961,Corporate,Bengaluru
C02962,Customer_02962,Corporate,Indore
C02963,Customer_02963,Online,Jaipur
C02964,Customer_02964,Online,Patna
C02965,Customer_02965,Online,Ahmedabad
C02966,Customer_02966,Retail,Hyderabad
C02967,Customer_02967,Retail,Bhubaneswar
C02968,Customer_02968,Retail,Mumbai
C02969,Customer_02969,Online,Lucknow
C02970,Customer_02970,Retail,Bengaluru
C02971,Customer_02971,Retail,Nagpur
C02972,Customer_02972,Online,Delhi
C02973,Customer_02973,Online,Surat
C02974,Customer_02974,Retail,Bengaluru
C02975,Customer_02975,Retail,Bengaluru
C02976,Customer_02976,Retail,Lucknow
C02977,Customer_02977,Retail,Kochi
C02978,Customer_02978,Retail,Surat
C02979,Customer_02979,Online,Delhi
C02980,Customer_02980,Online,Nagpur
C02981,Customer_02981,Online,Jaipur
C02982,Customer_02982,Retail,Chandigarh
C02983,Customer_02983,Online,Raipur
C02984,Customer_02984,Retail,Pune
C02985,Customer_02985,Wholesale,Patna
C02986,Customer_02986,Online,Bhubaneswar
C02987,Customer_02987,Retail,Nagpur
C02988,Customer_02988,Retail,Pune
C02989,Customer_02989,Online,Chennai
C02990,Customer_02990,Retail,Raipur
C02991,Customer_02991,Online,Bhubaneswar
C02992,Customer_02992,Retail,Pune
C02993,Customer_02993,Online,Chandigarh
C02994,Customer_02994,Retail,Pune
C02995,Customer_02995,Retail,Mumbai
C02996,Customer_02996,Online,Bhubaneswar
C02997,Customer_02997,Retail,Patna
C02998,Customer_02998,Retail,Hyderabad
C02999,Customer_02999,Retail,Bengaluru
C03000,Customer_03000,Retail,Raipur
C03001,Customer_03001,Retail,Jaipur
C03002,Customer_03002,Retail,Bengaluru
C03003,Customer_03003,Corporate,Patna
C03004,Customer_03004,Retail,Pune
C03005,Customer_03005,Wholesale,Raipur
C03006,Customer_03006,Retail,Chennai
C03007,Customer_03007,Retail,Surat
C03008,Customer_03008,Corporate,Mumbai
C03009,Customer_03009,Retail,Chennai
C03010,Customer_03010,Corporate,Lucknow
C03011,Customer_03011,Retail,Chandigarh
C03012,Customer_03012,Online,Bhopal
C03013,Customer_03013,Wholesale,Lucknow
C03014,Customer_03014,Online,Indore
C03015,Customer_03015,Online,Guwahati
C03016,Customer_03016,Wholesale,Chennai
C03017,Customer_03017,Retail,Ahmedabad
C03018,Customer_03018,Retail,Nagpur
C03019,Customer_03019,Corporate,Chandigarh
C03020,Customer_03020,Retail,Indore
C03021,Customer_03021,Retail,Raipur
C03022,Customer_03022,Online,Lucknow
C03023,Customer_03023,Retail,Chandigarh
C03024,Customer_03024,Corporate,Bengaluru
C03025,Customer_03025,Online,Ahmedabad
C03026,Customer_03026,Online,Chennai
C03027,Customer_03027,Online,Kochi
C03028,Customer_03028,Retail,Jaipur
C03029,Customer_03029,Retail,Chandigarh
C03030,Customer_03030,Wholesale,Pune
C03031,Customer_03031,Retail,Bhopal
C03032,Customer_03032,Online,Chennai
C03033,Customer_03033,Corporate,Surat
C03034,Customer_03034,Wholesale,Bengaluru
C03035,Customer_03035,Retail,Nagpur
C03036,Customer_03036,Corporate,Hyderabad
C03037,Customer_03037,Wholesale,Bhubaneswar
C03038,Customer_03038,Wholesale,Surat
C03039,Customer_03039,Retail,Delhi
C03040,Customer_03040,Corporate,Hyderabad
C03041,Customer_03041,Online,Surat
C03042,Customer_03042,Online,Surat
C03043,Customer_03043,Online,Kochi
C03044,Customer_03044,Retail,Lucknow
C03045,Customer_03045,Wholesale,Lucknow
C03046,Customer_03046,Online,Kochi
C03047,Customer_03047,Retail,Mumbai
C03048,Customer_03048,Online,Delhi
C03049,Customer_03049,Corporate,Hyderabad
C03050,Customer_03050,Online,Bengaluru
C03051,Customer_03051,Online,Chennai
C03052,Customer_03052,Online,Pune
C03053,Customer_03053,Online,Chandigarh
C03054,Customer_03054,Retail,Mumbai
C03055,Customer_03055,Retail,Kolkata
C03056,Customer_03056,Wholesale,Chandigarh
C03057,Customer_03057,Online,Ahmedabad
C03058,Customer_03058,Wholesale,Jaipur
C03059,Customer_03059,Online,Patna
C03060,Customer_03060,Retail,Nagpur
C03061,Customer_03061,Online,Chennai
C03062,Customer_03062,Retail,Surat
C03063,Customer_03063,Online,Patna
C03064,Customer_03064,Wholesale,Bhubaneswar
C03065,Customer_03065,Retail,Delhi
C03066,Customer_03066,Retail,Delhi
C03067,Customer_03067,Online,Bengaluru
C03068,Customer_03068,Wholesale,Jaipur
C03069,Customer_03069,Retail,Surat
C03070,Customer_03070,Corporate,Pune
C03071,Customer_03071,Online,Surat
C03072,Customer_03072,Corporate,Nagpur
C03073,Customer_03073,Wholesale,Pune
C03074,Customer_03074,Wholesale,Lucknow
C03075,Customer_03075,Online,Jaipur
C03076,Customer_03076,Wholesale,Ahmedabad
C03077,Customer_03077,Online,Bhubaneswar
C03078,Customer_03078,Retail,Guwahati
C03079,Customer_03079,Wholesale,Kolkata
C03080,Customer_03080,Retail,Hyderabad
C03081,Customer_03081,Retail,Nagpur
C03082,Customer_03082,Retail,Ahmedabad
C03083,Customer_03083,Retail,Hyderabad
C03084,Customer_03084,Corporate,Kolkata
C03085,Customer_03085,Retail,Ahmedabad
C03086,Customer_03086,Online,Chennai
C03087,Customer_03087,Online,Jaipur
C03088,Customer_03088,Online,Kolkata
C03089,Customer_03089,Retail,Kochi
C03090,Customer_03090,Online,Jaipur
C03091,Customer_03091,Online,Kolkata
C03092,Customer_03092,Online,Bhopal
C03093,Customer_03093,Online,Kolkata
C03094,Customer_03094,Corporate,Bhopal
C03095,Customer_03095,Online,Bhopal
C03096,Customer_03096,Retail,Bhopal
C03097,Customer_03097,Online,Surat
C03098,Customer_03098,Retail,Surat
C03099,Customer_03099,Online,Raipur
C03100,Customer_03100,Retail,Delhi
C03101,Customer_03101,Retail,Indore
C03102,Customer_03102,Online,Kochi
C03103,Customer_03103,Online,Nagpur
C03104,Customer_03104,Retail,Ahmedabad
C03105,Customer_03105,Wholesale,Mumbai
C03106,Customer_03106,Online,Bengaluru
C03107,Customer_03107,Retail,Kochi
C03108,Customer_03108,Online,Kolkata
C03109,Customer_03109,Retail,Jaipur
C03110,Customer_03110,Online,Chandigarh
C03111,Customer_03111,Online,Lucknow
C03112,Customer_03112,Retail,Mumbai
C03113,Customer_03113,Wholesale,Delhi
C03114,Customer_03114,Retail,Patna
C03115,Customer_03115,Online,Kolkata
C03116,Customer_03116,Wholesale,Delhi
C03117,Customer_03117,Online,Kochi
C03118,Customer_03118,Retail,Bhubaneswar
C03119,Customer_03119,Retail,Hyderabad
C03120,Customer_03120,Retail,Pune
C03121,Customer_03121,Retail,Bhubaneswar
C03122,Customer_03122,Online,Bengaluru
C03123,Customer_03123,Online,Lucknow
C03124,Customer_03124,Online,Pune
C03125,Customer_03125,Wholesale,Nagpur
C03126,Customer_03126,Corporate,Bhopal
C03127,Customer_03127,Online,Lucknow
C03128,Customer_03128,Corporate,Ahmedabad
C03129,Customer_03129,Wholesale,Surat
C03130,Customer_03130,Retail,Pune
C03131,Customer_03131,Retail,Ahmedabad
C03132,Customer_03132,Online,Bhopal
C03133,Customer_03133,Retail,Chennai
C03134,Customer_03134,Retail,Mumbai
C03135,Customer_03135,Wholesale,Chennai
C03136,Customer_03136,Online,Surat
C03137,Customer_03137,Online,Bhubaneswar
C03138,Customer_03138,Retail,Kolkata
C03139,Customer_03139,Retail,Kolkata
C03140,Customer_03140,Online,Mumbai
C03141,Customer_03141,Corporate,Bengaluru
C03142,Customer_03142,Online,Nagpur
C03143,Customer_03143,Corporate,Lucknow
C03144,Customer_03144,Online,Indore
C03145,Customer_03145,Online,Pune
C03146,Customer_03146,Retail,Guwahati
C03147,Customer_03147,Online,Kolkata
C03148,Customer_03148,Online,Chennai
C03149,Customer_03149,Online,Ahmedabad
C03150,Customer_03150,Wholesale,Bhopal
C03151,Customer_03151,Wholesale,Pune
C03152,Customer_03152,Retail,Pune
C03153,Customer_03153,Wholesale,Patna
C03154,Customer_03154,Retail,Raipur
C03155,Customer_03155,Online,Delhi
C03156,Customer_03156,Retail,Kolkata
C03157,Customer_03157,Retail,Bhopal
C03158,Customer_03158,Wholesale,
C03159,Customer_03159,Online,Bhubaneswar
C03160,Customer_03160,Wholesale,Hyderabad
C03161,Customer_03161,Retail,Patna
C03162,Customer_03162,Online,Pune
C03163,Customer_03163,Retail,Raipur
C03164,Customer_03164,Corporate,Bengaluru
C03165,Customer_03165,Corporate,Kolkata
C03166,Customer_03166,Wholesale,Bengaluru
C03167,Customer_03167,Retail,Patna
C03168,Customer_03168,Online,Bhubaneswar
C03169,Customer_03169,Retail,Delhi
C03170,Customer_03170,Wholesale,Lucknow
C03171,Customer_03171,Retail,Lucknow
C03172,Customer_03172,Corporate,Kochi
C03173,Customer_03173,Retail,Pune
C03174,Customer_03174,Online,Guwahati
C03175,Customer_03175,Online,Raipur
C03176,Customer_03176,Wholesale,Lucknow
C03177,Customer_03177,Retail,Hyderabad
C03178,Customer_03178,Corporate,Chennai
C03179,Customer_03179,Wholesale,Hyderabad
C03180,Customer_03180,Online,Bhopal
C03181,Customer_03181,Retail,Nagpur
C03182,Customer_03182,Wholesale,Delhi
C03183,Customer_03183,Wholesale,Raipur
C03184,Customer_03184,Retail,Lucknow
C03185,Customer_03185,Retail,Raipur
C03186,Customer_03186,Online,Nagpur
C03187,Customer_03187,Retail,Raipur
C03188,Customer_03188,Retail,Jaipur
C03189,Customer_03189,Wholesale,Kolkata
C03190,Customer_03190,Online,Chandigarh
C03191,Customer_03191,Retail,Guwahati
C03192,Customer_03192,Online,Kochi
C03193,Customer_03193,Retail,Chennai
C03194,Customer_03194,Retail,Lucknow
C03195,Customer_03195,Retail,Guwahati
C03196,Customer_03196,Online,Kolkata
C03197,Customer_03197,Retail,Kolkata
C03198,Customer_03198,Retail,Bengaluru
C03199,Customer_03199,Wholesale,Jaipur
C03200,Customer_03200,Online,Mumbai
C03201,Customer_03201,Retail,Bhubaneswar
C03202,Customer_03202,Wholesale,Patna
C03203,Customer_03203,Retail,Mumbai
C03204,Customer_03204,Wholesale,Lucknow
C03205,Customer_03205,Online,Bhubaneswar
C03206,Customer_03206,Online,Lucknow
C03207,Customer_03207,Retail,Patna
C03208,Customer_03208,Retail,Raipur
C03209,Customer_03209,Retail,Bhubaneswar
C03210,Customer_03210,Retail,Bhopal
C03211,Customer_03211,Retail,Delhi
C03212,Customer_03212,Online,Bhubaneswar
C03213,Customer_03213,Corporate,Kochi
C03214,Customer_03214,Corporate,Kochi
C03215,Customer_03215,Online,Ahmedabad
C03216,Customer_03216,Online,Chennai
C03217,Customer_03217,Online,Raipur
C03218,Customer_03218,Retail,Bengaluru
C03219,Customer_03219,Online,Hyderabad
C03220,Customer_03220,Wholesale,Bengaluru
C03221,Customer_03221,Wholesale,Patna
C03222,Customer_03222,Online,Mumbai
C03223,Customer_03223,Retail,Chandigarh
C03224,Customer_03224,Retail,Surat
C03225,Customer_03225,Corporate,Raipur
C03226,Customer_03226,Retail,Bhubaneswar
C03227,Customer_03227,Wholesale,Kolkata
C03228,Customer_03228,Corporate,Kochi
C03229,Customer_03229,Online,Kochi
C03230,Customer_03230,Wholesale,Raipur
C03231,Customer_03231,Retail,Kolkata
C03232,Customer_03232,Retail,Lucknow
C03233,Customer_03233,Online,Surat
C03234,Customer_03234,Online,Patna
C03235,Customer_03235,Wholesale,Delhi
C03236,Customer_03236,Retail,Lucknow
C03237,Customer_03237,Retail,Mumbai
C03238,Customer_03238,Corporate,Delhi
C03239,Customer_03239,Retail,Raipur
C03240,Customer_03240,Online,Lucknow
C03241,Customer_03241,Retail,Bhopal
C03242,Customer_03242,Online,Delhi
C03243,Customer_03243,Corporate,Chennai
C03244,Customer_03244,Online,Jaipur
C03245,Customer_03245,Retail,Nagpur
C03246,Customer_03246,Online,Lucknow
C03247,Customer_03247,Online,Jaipur
C03248,Customer_03248,Wholesale,Jaipur
C03249,Customer_03249,Online,Bhopal
C03250,Customer_03250,Online,Chandigarh
C03251,Customer_03251,Online,Surat
C03252,Customer_03252,Online,Pune
C03253,Customer_03253,Retail,Raipur
C03254,Customer_03254,Retail,Bengaluru
C03255,Customer_03255,Retail,Surat
C03256,Customer_03256,Corporate,Kolkata
C03257,Customer_03257,Online,Mumbai
C03258,Customer_03258,Online,Bhubaneswar
C03259,Customer_03259,Retail,Bhopal
C03260,Customer_03260,Retail,Bengaluru
C03261,Customer_03261,Online,Patna
C03262,Customer_03262,Wholesale,Patna
C03263,Customer_03263,Retail,Pune
C03264,Customer_03264,Online,Kolkata
C03265,Customer_03265,Retail,Bhopal
C03266,Customer_03266,Retail,Nagpur
C03267,Customer_03267,Wholesale,Raipur
C03268,Customer_03268,Retail,Ahmedabad
C03269,Customer_03269,Corporate,Kochi
C03270,Customer_03270,Retail,Mumbai
C03271,Customer_03271,Retail,Indore
C03272,Customer_03272,Retail,Ahmedabad
C03273,Customer_03273,Online,Nagpur
C03274,Customer_03274,Wholesale,Delhi
C03275,Customer_03275,Online,Lucknow
C03276,Customer_03276,Retail,Bhubaneswar
C03277,Customer_03277,Retail,Kochi
C03278,Customer_03278,Wholesale,Chandigarh
C03279,Customer_03279,Online,Indore
C03280,Customer_03280,Online,Mumbai
C03281,Customer_03281,Retail,Surat
C03282,Customer_03282,Wholesale,Kolkata
C03283,Customer_03283,Corporate,Mumbai
C03284,Customer_03284,Retail,Lucknow
C03285,Customer_03285,Online,Surat
C03286,Customer_03286,Retail,Chandigarh
C03287,Customer_03287,Corporate,Lucknow
C03288,Customer_03288,Online,Chennai
C03289,Customer_03289,Corporate,Kolkata
C03290,Customer_03290,Online,Raipur
C03291,Customer_03291,Retail,Lucknow
C03292,Customer_03292,Corporate,Bhubaneswar
C03293,Customer_03293,Retail,Nagpur
C03294,Customer_03294,Retail,Ahmedabad
C03295,Customer_03295,Online,Kolkata
C03296,Customer_03296,Online,Guwahati
C03297,Customer_03297,Corporate,Patna
C03298,Customer_03298,Retail,Surat
C03299,Customer_03299,Online,Surat
C03300,Customer_03300,Online,Bhubaneswar
C03301,Customer_03301,Retail,Bengaluru
C03302,Customer_03302,Retail,Lucknow
C03303,Customer_03303,Retail,Pune
C03304,Customer_03304,Retail,Bengaluru
C03305,Customer_03305,Corporate,Surat
C03306,Customer_03306,Online,Bhubaneswar
C03307,Customer_03307,Online,Hyderabad
C03308,Customer_03308,Corporate,Raipur
C03309,Customer_03309,Retail,Jaipur
C03310,Customer_03310,Online,Jaipur
C03311,Customer_03311,Wholesale,Ahmedabad
C03312,Customer_03312,Online,Chandigarh
C03313,Customer_03313,Retail,Nagpur
C03314,Customer_03314,Corporate,Bengaluru
C03315,Customer_03315,Retail,Bengaluru
C03316,Customer_03316,Retail,Bhubaneswar
C03317,Customer_03317,Online,Hyderabad
C03318,Customer_03318,Retail,Pune
C03319,Customer_03319,Online,Bhopal
C03320,Customer_03320,Wholesale,Patna
C03321,Customer_03321,Online,Surat
C03322,Customer_03322,Retail,Surat
C03323,Customer_03323,Retail,Pune
C03324,Customer_03324,Retail,Lucknow
C03325,Customer_03325,Wholesale,Mumbai
C03326,Customer_03326,Retail,Delhi
C03327,Customer_03327,Retail,Chennai
C03328,Customer_03328,Retail,Lucknow
C03329,Customer_03329,Retail,Ahmedabad
C03330,Customer_03330,Online,Bhopal
C03331,Customer_03331,Online,Bhopal
C03332,Customer_03332,Retail,Hyderabad
C03333,Customer_03333,Online,Pune
C03334,Customer_03334,Online,Chandigarh
C03335,Customer_03335,Wholesale,Indore
C03336,Customer_03336,Online,Patna
C03337,Customer_03337,Wholesale,Ahmedabad
C03338,Customer_03338,Wholesale,Mumbai
C03339,Customer_03339,Retail,Patna
C03340,Customer_03340,Online,Nagpur
C03341,Customer_03341,Online,Kolkata
C03342,Customer_03342,Retail,Bengaluru
C03343,Customer_03343,Retail,Lucknow
C03344,Customer_03344,Corporate,Delhi
C03345,Customer_03345,Wholesale,Nagpur
C03346,Customer_03346,Wholesale,Guwahati
C03347,Customer_03347,Corporate,Ahmedabad
C03348,Customer_03348,Online,Pune
C03349,Customer_03349,Online,Mumbai
C03350,Customer_03350,Online,Kochi
C03351,Customer_03351,Online,Kochi
C03352,Customer_03352,Wholesale,Surat
C03353,Customer_03353,Wholesale,Indore
C03354,Customer_03354,Retail,Chennai
C03355,Customer_03355,Corporate,Chennai
C03356,Customer_03356,Online,Jaipur
C03357,Customer_03357,Retail,Chandigarh
C03358,Customer_03358,Online,Raipur
C03359,Customer_03359,Wholesale,Hyderabad
C03360,Customer_03360,Retail,Bengaluru
C03361,Customer_03361,Wholesale,Bhubaneswar
C03362,Customer_03362,Wholesale,Nagpur
C03363,Customer_03363,Online,Indore
C03364,Customer_03364,Retail,Guwahati
C03365,Customer_03365,Online,Bhubaneswar
C03366,Customer_03366,Online,Delhi
C03367,Customer_03367,Retail,Nagpur
C03368,Customer_03368,Corporate,Nagpur
C03369,Customer_03369,Wholesale,Kolkata
C03370,Customer_03370,Retail,Surat
C03371,Customer_03371,Wholesale,Mumbai
C03372,Customer_03372,Online,Lucknow
C03373,Customer_03373,Retail,Pune
C03374,Customer_03374,Retail,Pune
C03375,Customer_03375,Retail,Ahmedabad
C03376,Customer_03376,Retail,Hyderabad
C03377,Customer_03377,Online,Jaipur
C03378,Customer_03378,Wholesale,Kolkata
C03379,Customer_03379,Retail,Pune
C03380,Customer_03380,Retail,Kochi
C03381,Customer_03381,Retail,Ahmedabad
C03382,Customer_03382,Corporate,Chennai
C03383,Customer_03383,Retail,Chandigarh
C03384,Customer_03384,Corporate,Pune
C03385,Customer_03385,Wholesale,Chennai
C03386,Customer_03386,Retail,Indore
C03387,Customer_03387,Online,Raipur
C03388,Customer_03388,Wholesale,Bengaluru
C03389,Customer_03389,Online,Mumbai
C03390,Customer_03390,Corporate,Pune
C03391,Customer_03391,Retail,Chandigarh
C03392,Customer_03392,Retail,Chandigarh
C03393,Customer_03393,Online,Kolkata
C03394,Customer_03394,Retail,Chandigarh
C03395,Customer_03395,Retail,Surat
C03396,Customer_03396,Retail,Guwahati
C03397,Customer_03397,Retail,Delhi
C03398,Customer_03398,Online,Bengaluru
C03399,Customer_03399,Retail,Nagpur
C03400,Customer_03400,Wholesale,Chandigarh
C03401,Customer_03401,Online,Jaipur
C03402,Customer_03402,Wholesale,Bengaluru
C03403,Customer_03403,Retail,Pune
C03404,Customer_03404,Online,Bengaluru
C03405,Customer_03405,Retail,Chandigarh
C03406,Customer_03406,Online,Surat
C03407,Customer_03407,Online,Kolkata
C03408,Customer_03408,Wholesale,Delhi
C03409,Customer_03409,Wholesale,Bengaluru
C03410,Customer_03410,Wholesale,Guwahati
C03411,Customer_03411,Retail,Nagpur
C03412,Customer_03412,Online,Bhubaneswar
C03413,Customer_03413,Online,Chennai
C03414,Customer_03414,Retail,Patna
C03415,Customer_03415,Online,Kochi
C03416,Customer_03416,Corporate,Delhi
C03417,Customer_03417,Corporate,Surat
C03418,Customer_03418,Wholesale,Indore
C03419,Customer_03419,Wholesale,Pune
C03420,Customer_03420,Retail,Mumbai
C03421,Customer_03421,Corporate,Pune
C03422,Customer_03422,Retail,Kochi
C03423,Customer_03423,Online,Kochi
C03424,Customer_03424,Retail,Bhopal
C03425,Customer_03425,Retail,Bengaluru
C03426,Customer_03426,Wholesale,Hyderabad
C03427,Customer_03427,Corporate,Bengaluru
C03428,Customer_03428,Retail,Chennai
C03429,Customer_03429,Online,Delhi
C03430,Customer_03430,Retail,Nagpur
C03431,Customer_03431,Retail,Chennai
C03432,Customer_03432,Wholesale,Bhopal
C03433,Customer_03433,Wholesale,Bhubaneswar
C03434,Customer_03434,Retail,Chandigarh
C03435,Customer_03435,Retail,Kochi
C03436,Customer_03436,Retail,Delhi
C03437,Customer_03437,Retail,Chandigarh
C03438,Customer_03438,Corporate,Guwahati
C03439,Customer_03439,Corporate,Bhopal
C03440,Customer_03440,Retail,Chandigarh
C03441,Customer_03441,Online,Mumbai
C03442,Customer_03442,Corporate,Guwahati
C03443,Customer_03443,Retail,Pune
C03444,Customer_03444,Online,Kolkata
C03445,Customer_03445,Corporate,Mumbai
C03446,Customer_03446,Retail,Mumbai
C03447,Customer_03447,Retail,Delhi
C03448,Customer_03448,Corporate,Chandigarh
C03449,Customer_03449,Wholesale,Patna
C03450,Customer_03450,Retail,Bhopal
C03451,Customer_03451,Retail,Chandigarh
C03452,Customer_03452,Wholesale,Jaipur
C03453,Customer_03453,Online,Kochi
C03454,Customer_03454,Online,Lucknow
C03455,Customer_03455,Corporate,Raipur
C03456,Customer_03456,Retail,Kochi
C03457,Customer_03457,Wholesale,Surat
C03458,Customer_03458,Wholesale,Pune
C03459,Customer_03459,Wholesale,Chennai
C03460,Customer_03460,Retail,Kochi
C03461,Customer_03461,Corporate,Chennai
C03462,Customer_03462,Online,Kolkata
C03463,Customer_03463,Wholesale,Bhopal
C03464,Customer_03464,Online,Bhopal
C03465,Customer_03465,Retail,Mumbai
C03466,Customer_03466,Wholesale,Pune
C03467,Customer_03467,Online,Mumbai
C03468,Customer_03468,Wholesale,Jaipur
C03469,Customer_03469,Corporate,Pune
C03470,Customer_03470,Online,Chennai
C03471,Customer_03471,Retail,Pune
C03472,Customer_03472,Online,Kochi
C03473,Customer_03473,Retail,Guwahati
C03474,Customer_03474,Retail,Lucknow
C03475,Customer_03475,Retail,Delhi
C03476,Customer_03476,Wholesale,Raipur
C03477,Customer_03477,Online,Bhubaneswar
C03478,Customer_03478,Wholesale,Hyderabad
C03479,Customer_03479,Online,Bhubaneswar
C03480,Customer_03480,Online,Lucknow
C03481,Customer_03481,Retail,Bengaluru
C03482,Customer_03482,Online,Bhubaneswar
C03483,Customer_03483,Retail,Jaipur
C03484,Customer_03484,Retail,Bengaluru
C03485,Customer_03485,Wholesale,Chennai
C03486,Customer_03486,Retail,Chandigarh
C03487,Customer_03487,Retail,Chennai
C03488,Customer_03488,Online,Delhi
C03489,Customer_03489,Wholesale,Mumbai
C03490,Customer_03490,Wholesale,Surat
C03491,Customer_03491,Corporate,Chennai
C03492,Customer_03492,Online,Bengaluru
C03493,Customer_03493,Online,Chandigarh
C03494,Customer_03494,Retail,Bengaluru
C03495,Customer_03495,Online,Nagpur
C03496,Customer_03496,Online,Surat
C03497,Customer_03497,Online,Hyderabad
C03498,Customer_03498,Online,Hyderabad
C03499,Customer_03499,Retail,Bhubaneswar
C03500,Customer_03500,Retail,Hyderabad
C03501,Customer_03501,Wholesale,Indore
C03502,Customer_03502,Retail,Ahmedabad
C03503,Customer_03503,Online,Kolkata
C03504,Customer_03504,Retail,Chandigarh
C03505,Customer_03505,Corporate,Delhi
C03506,Customer_03506,Corporate,Surat
C03507,Customer_03507,Retail,Delhi
C03508,Customer_03508,Retail,Indore
C03509,Customer_03509,Online,Chennai
C03510,Customer_03510,Corporate,Pune
C03511,Customer_03511,Wholesale,Kolkata
C03512,Customer_03512,Retail,Hyderabad
C03513,Customer_03513,Wholesale,Lucknow
C03514,Customer_03514,Online,Jaipur
C03515,Customer_03515,Retail,Patna
C03516,Customer_03516,Online,Nagpur
C03517,Customer_03517,Retail,Bhubaneswar
C03518,Customer_03518,Retail,Mumbai
C03519,Customer_03519,Retail,Patna
C03520,Customer_03520,Retail,Delhi
